9.107269704298271984e-01,nan,9.842399701680885071e-01,1.062617880388775804e+00,8.000667666013632218e-01,1.069893588288483022e+00,1.081078367417283692e+00,9.595918889178780553e-01,9.316522352613281210e-01,nan
9.830768572914132530e-01,nan,8.914409527489811635e-01,9.341669563621621819e-01,8.681490729581878840e-01,9.447691553463245517e-01,1.014717213466514556e+00,9.711165456112416106e-01,1.005058212012067020e+00,nan
1.271698141834226803e+00,nan,9.698828675599147076e-01,9.559063240490680569e-01,9.922656975499719589e-01,8.163629606808360251e-01,1.076359846919032748e+00,1.133004273561230457e+00,9.571209114071314028e-01,nan
9.544390283533449315e-01,nan,9.931087236794187145e-01,9.188580376904686986e-01,8.477259967873195246e-01,1.011069888105790016e+00,1.082929267571415499e+00,9.983015480248155216e-01,1.031648674917605923e+00,nan
9.696309204592793440e-01,nan,7.452619647730143182e-01,8.208825872925775702e-01,8.323137417291924800e-01,9.188787689023411032e-01,9.521485129773211709e-01,9.682942308126729625e-01,9.277023307420139142e-01,nan
1.033653054278449890e+00,nan,9.047651146182570381e-01,8.965441211264741916e-01,1.111440724029440386e+00,9.620328576104070217e-01,9.372851127870018839e-01,1.034971624255130118e+00,1.105803186973879360e+00,nan
1.027810598827183508e+00,nan,9.718260952415760379e-01,1.230535830386518148e+00,9.815077803400696910e-01,9.343557883951157939e-01,9.618056763326128245e-01,1.075574140771752285e+00,9.663282746479417984e-01,nan
9.466808162236840518e-01,nan,1.073367616879225883e+00,1.017656346321528904e+00,8.975372464531632399e-01,1.025400245799462207e+00,1.029841354725104186e+00,9.572697315332986401e-01,1.246913443597068571e+00,nan
1.480331705909886386e+00,nan,1.380797897161868182e+00,1.046438388742929382e+00,1.001383933227749434e+00,1.083293646323147508e+00,9.966770625834356911e-01,9.966770625834356911e-01,9.966770625834356911e-01,nan
1.096267568359219569e+00,nan,9.879448297868187456e-01,9.997771480509225484e-01,1.107731838845618544e+00,1.056875545856161391e+00,1.052183975900515378e+00,9.340942990972914695e-01,1.008735795890564946e+00,8.903058642342266404e-01
1.035169260563860050e+00,nan,1.075509892466887107e+00,9.270089869966275931e-01,9.730656960070138695e-01,1.180779794102907010e+00,9.126121599324269473e-01,9.126121599324269473e-01,1.055123841349941971e+00,nan
1.058943701160846240e+00,nan,9.882057524298109019e-01,1.024252391297346021e+00,9.718355968556835478e-01,8.828105295376971196e-01,1.025446403611993684e+00,9.434192965665176844e-01,1.039410150878391725e+00,6.479016037671387895e-01
9.787234650252960577e-01,nan,1.034147025463084901e+00,8.051269317621094768e-01,6.959663028693348075e-01,1.259494956803989041e+00,9.165714808662090984e-01,9.929097037307010876e-01,7.469997233736546116e-01,9.818156137392899385e-01
9.680256065094314799e-01,nan,1.101752580617083588e+00,1.022910725093573836e+00,9.764253443918929909e-01,1.024877556297119297e+00,8.177569625159234468e-01,9.219464624165956135e-01,9.442048453863731705e-01,8.116171764147708245e-01
1.102304311962452044e+00,nan,1.029808111983286256e+00,1.091430750192606602e+00,1.075525539564228028e+00,1.032178529841066839e+00,1.052350916882643039e+00,8.487882360440762719e-01,9.822605971348874476e-01,nan
8.340778472868130011e-01,1.135403698919207116e+00,9.978429004612728859e-01,1.036355222133464205e+00,9.163334321446878761e-01,1.145798283356275649e+00,1.144090849828891754e+00,1.219663298575181631e+00,7.352530340173583090e-01,9.009877676309130390e-01
9.509110699200926664e-01,nan,1.050610726585011534e+00,9.808521462536307078e-01,9.361404196624167895e-01,6.688296114476488530e-01,9.871923377736793181e-01,1.020847679636927463e+00,9.162356926969473792e-01,9.502888371026863013e-01
8.791414490982965013e-01,nan,9.814678924690454220e-01,1.268744476203918392e+00,1.043025755247625197e+00,1.185697737026514931e+00,9.286445352076364568e-01,8.828215313565985767e-01,8.084870464578708393e-01,9.749962382036801989e-01
1.250533781297951785e+00,nan,1.135478423246986113e+00,8.832883979920279627e-01,1.008037959399743055e+00,9.893701103188341506e-01,8.714285191969568523e-01,1.039656500255415006e+00,9.437382655151367317e-01,1.151820539432560686e+00
9.923883421372395874e-01,nan,1.186235671479589415e+00,1.017915119869258200e+00,9.398670668667821193e-01,1.037747004816299778e+00,9.604846409987297662e-01,1.004801146913014920e+00,9.747066301702288493e-01,8.987400972321542003e-01
