2.112700812164204078e-01,2.128330725073299817e-02,4.766278656049179885e-01,5.719261344126513880e-01,2.581719608655677067e-01,3.154162558075125911e-01,2.249190177039571414e-01,3.107646202630917620e-01,2.640744532347410467e-01,1.040605500870905448e-01
2.775365706689399414e-01,1.043608375031323393e-01,6.195705788807929215e-01,7.780885810134987590e-01,3.469169562183790356e-01,4.647488949172501327e-01,3.642517084161971397e-01,4.911826639994275046e-01,3.801567889706380377e-01,2.088843505171741055e-01
3.794725238575764603e-01,2.536583721816814685e-01,6.900384674160242593e-01,7.687943241723826926e-01,4.623925767452561897e-01,5.521445820430034290e-01,4.523668454478144696e-01,5.327757691826865427e-01,4.423997937315084505e-01,3.568358213285494629e-01
3.003558716447027876e-01,1.726734788867989312e-01,6.821509296962985358e-01,7.783717779034472484e-01,4.440923635982019224e-01,4.989707609995794879e-01,3.913747511098264464e-01,5.138376266161597261e-01,3.908309807855199214e-01,2.781406059403669362e-01
3.957167392193794431e-01,2.486379032696566793e-01,6.958391587078388563e-01,7.743754779898187612e-01,4.308543296942373146e-01,6.015898693708043865e-01,4.553206676235010408e-01,5.549696354790421005e-01,4.417476272849878427e-01,3.305577742646183537e-01
1.723686487408954970e-01,0.000000000000000000e+00,5.744480878794560041e-01,6.327140144950602618e-01,2.500317372181838915e-01,4.479215410134141373e-01,2.395688007814154308e-01,3.880532679749053027e-01,3.059152445951541788e-01,1.238842334346383356e-01
4.506232863166266256e-01,3.252766724500873452e-01,7.417338157437676216e-01,8.707237042708152464e-01,5.084699850485253636e-01,5.981154526232722590e-01,5.197783813431610112e-01,5.863272903334261210e-01,5.213479626876444950e-01,4.204779344922437989e-01
3.231017557926343930e-01,2.292239131989842471e-01,6.360156634269097387e-01,7.353922755101104380e-01,3.801013307137897645e-01,5.173161191130039027e-01,3.876531273080463524e-01,5.005275287216227609e-01,4.178514192093749635e-01,2.784111740410016300e-01
4.460953556310241486e-01,3.144900814009761181e-01,7.574112112639452832e-01,8.823242558478149311e-01,4.844356803789195420e-01,6.189548163947558024e-01,4.778911251129733806e-01,5.756651408527413416e-01,4.930919992320156875e-01,3.729970785718377813e-01
4.380007147615687657e-01,2.979806738536675548e-01,6.883970542743889087e-01,8.390324253826537682e-01,5.272095576258927219e-01,5.955596682646010498e-01,5.193726321064050522e-01,6.121257038725278488e-01,5.052677105927069201e-01,4.080977239175578863e-01
4.134266611026228833e-01,4.297482861951453792e-01,8.257770248884164221e-01,1.000000000000000000e+00,5.590696093693258151e-01,6.429594121456573275e-01,5.540005231057926194e-01,5.540005231057926194e-01,5.145773538721792884e-01,4.719825953255363249e-01
6.274090305273269941e-01,6.316578728742364701e-01,6.313402686871072422e-01,6.666818709723799641e-01,6.345108076216527948e-01,6.667795217739871383e-01,4.049365541603623941e-01,5.485895958898365787e-01,4.517756470345394848e-01,6.333066456474805150e-01
3.809884135567799257e-01,2.152475003690600408e-01,7.226854242358026204e-01,8.336970625406703306e-01,4.203048259284962174e-01,5.818092565044702402e-01,4.653726140659260602e-01,5.750649612711579151e-01,4.657137681801360451e-01,3.265348772999477345e-01
4.949400451101950704e-01,4.041882277861217343e-01,7.392651116551207657e-01,8.060942577333420900e-01,5.145626545667337792e-01,5.860034098359854227e-01,5.091486912330761561e-01,5.905600139095160683e-01,5.023220606435767621e-01,4.297465146300107897e-01
6.036601722986389973e-01,5.564180025207338121e-01,7.603032815039226788e-01,8.464300207408819166e-01,5.918624803256621325e-01,7.722386641454040968e-01,5.423137913606430605e-01,6.460207186695956505e-01,6.931717374397765585e-01,6.434729893672652690e-01
3.857838111802580627e-01,3.463133888960412965e-01,6.543208202708067356e-01,7.452467957112860475e-01,4.265123608272920475e-01,4.949211821735279848e-01,4.068160014661440504e-01,4.954502295286804525e-01,4.332177826315317115e-01,3.474348498423327491e-01
5.204125271109129036e-01,3.022104374141803551e-01,7.608250115143114778e-01,8.359868571171232832e-01,5.639546880563000020e-01,6.558497341226628974e-01,4.546920437833883999e-01,6.350756542639345303e-01,6.224577953907416417e-01,5.692490244675174615e-01
4.264293645695950152e-01,3.901794002582022469e-01,7.062459736689985501e-01,7.993008876786416028e-01,4.861586950549743880e-01,5.875301081907854384e-01,4.834292962821114537e-01,5.397702918169687836e-01,4.876960458981197122e-01,4.394921220444430454e-01
4.601196905956055350e-01,4.183831645825431544e-01,7.150888548040474912e-01,8.096727686892817299e-01,5.168141243683418429e-01,5.768401034409951222e-01,5.232275998536300987e-01,5.901379306878786757e-01,5.454297672376390294e-01,4.675996332329188099e-01
3.503161330133773288e-01,2.536793917557735312e-01,7.510121851491842193e-01,8.564003063755502021e-01,4.191771516067037129e-01,5.716624169607438244e-01,4.328438413739615909e-01,5.593127573851562895e-01,4.871455013902369902e-01,3.106721188417377322e-01
