1.098023922063095847e+00,nan,1.016012385505152826e+00,9.410720621735952918e-01,1.249895685891243113e+00,9.346723926065466648e-01,9.250023218844148909e-01,1.042109683865387604e+00,1.073361885639119828e+00,nan
1.017214465566012471e+00,nan,1.121779291063810691e+00,1.070472460184424879e+00,1.151875906049792508e+00,1.058459618776852906e+00,9.854962414442176577e-01,1.029742521141557177e+00,9.949672447310878853e-01,nan
7.863501306667441959e-01,nan,1.031052339872603030e+00,1.046127611923475920e+00,1.007794588152271187e+00,1.224945334567865585e+00,9.290573248922237015e-01,8.826092039854582794e-01,1.044800074976764526e+00,nan
1.047735863992548033e+00,nan,1.006939095545399399e+00,1.088307397858193637e+00,1.179626440370783458e+00,9.890513126382103337e-01,9.234213442606522548e-01,1.001701341622223351e+00,9.693222356727849709e-01,nan
1.031320246600980761e+00,nan,1.341810057762134356e+00,1.218201013738377414e+00,1.201470010482377671e+00,1.088282844095487478e+00,1.050256327002023538e+00,1.032743941023708256e+00,1.077931968975608390e+00,nan
9.674426016165147413e-01,nan,1.105259236726788385e+00,1.115394074240916744e+00,8.997330927146335311e-01,1.039465536014954283e+00,1.066911216616378777e+00,9.662100646669428139e-01,9.043200560278558120e-01,nan
9.729419030520626288e-01,nan,1.028990685572628738e+00,8.126541099464730245e-01,1.018840624629101965e+00,1.070256119157389829e+00,1.039711060775834639e+00,9.297360006093806639e-01,1.034845017201142747e+00,nan
1.056322239621382053e+00,nan,9.316472607096725200e-01,9.826499914383177714e-01,1.114159890246051887e+00,9.752289450841132856e-01,9.710233478310165145e-01,1.044637647111497536e+00,8.019802859091983427e-01,nan
6.755242733825994605e-01,nan,7.242189476500715539e-01,9.556224339220629194e-01,9.986179793964853335e-01,9.231107404664857796e-01,1.003334016143555107e+00,1.003334016143555107e+00,1.003334016143555107e+00,nan
9.121860655758494696e-01,nan,1.012202270663011161e+00,1.000222901623138538e+00,9.027455607325620690e-01,9.461852002545036999e-01,9.504041335966425530e-01,1.070555725440568207e+00,9.913398573480258769e-01,1.123209494817967835e+00
9.660255941673699942e-01,nan,9.297915407419536926e-01,1.078738193509701127e+00,1.027679841251738058e+00,8.468979609866599256e-01,1.095755726149916232e+00,1.095755726149916232e+00,9.477560460775716900e-01,nan
9.443372663757002572e-01,nan,1.011935012057144201e+00,9.763218602139387414e-01,1.028980625154543471e+00,1.132745891152512341e+00,9.751850476803446410e-01,1.059974079011742010e+00,9.620841196854901245e-01,1.543444242436862845e+00
1.021739066993917477e+00,nan,9.669804925002863927e-01,1.242040180933196680e+00,1.436851174945098508e+00,7.939690386196811556e-01,1.091022381642233086e+00,1.007140927561346544e+00,1.338688581414364087e+00,1.018521182599097186e+00
1.033030524477409173e+00,nan,9.076447993794642954e-01,9.776024197111845560e-01,1.024143838280630714e+00,9.757263137003392428e-01,1.222857212885580136e+00,1.084661681307189429e+00,1.059092213820185480e+00,1.232107980288674520e+00
9.071905000713297307e-01,nan,9.710546929700530905e-01,9.162285374711389707e-01,9.297780138304955200e-01,9.688246471799585313e-01,9.502533650678796073e-01,1.178150164593081861e+00,1.018059772444151578e+00,nan
1.198928856884184491e+00,8.807440040506314682e-01,1.002161762675998435e+00,9.649201148824025909e-01,1.091305811749648358e+00,8.727539694603112519e-01,8.740564616433723621e-01,8.198984106254622040e-01,1.360075992527480571e+00,1.109892981820866487e+00
1.051623050391065961e+00,nan,9.518273273779330745e-01,1.019521651473674684e+00,1.068215813564178385e+00,1.495149112545344661e+00,1.012973826615393591e+00,9.795780702128430439e-01,1.091422226803336670e+00,1.052311635111780275e+00
1.137473385000404402e+00,nan,1.018882031366644014e+00,7.881807714284586597e-01,9.587490960494925440e-01,8.433852648717989897e-01,1.076838297203148054e+00,1.132731774748784837e+00,1.236878196603374613e+00,1.025644982838483932e+00
7.996585257873496388e-01,nan,8.806860434568405394e-01,1.132133063530882611e+00,9.920261342097380641e-01,1.010744098260397461e+00,1.147541052387779370e+00,9.618561512906690369e-01,1.059615824154542363e+00,8.681908038318586485e-01
1.007670039579835919e+00,nan,8.430028063080433620e-01,9.824001829626430871e-01,1.063980253434862799e+00,9.636260045645888006e-01,1.041141062870283296e+00,9.952217939561820437e-01,1.025949725842486338e+00,1.112668727121105983e+00
