1.038178412702281728e+00
1.096064673930403854e+00
9.558995442020933320e-01
1.146659702787702573e+00
1.083662655837942301e+00
1.038387231455582205e+00
9.484835608778767746e-01
9.484750508168371397e-01
9.948417216567450039e-01
1.047556510857910794e+00
1.047166429303751478e+00
1.062228627514795853e+00
1.101303340674368858e+00
1.068396371444868764e+00
1.026731497332034948e+00
1.006391609020458988e+00
1.066656416323350509e+00
9.784050336357275057e-01
9.685880463678790964e-01
1.062131785725487054e+00
