9.632255764181160140e-01
9.123549219172227831e-01
1.046135031725240694e+00
8.720983196399499926e-01
9.227964021946940543e-01
9.630318726071274149e-01
1.054314530316626364e+00
1.054323990007738132e+00
1.005185024140990757e+00
9.546024387562979108e-01
9.549580391580049232e-01
9.414169173162026949e-01
9.080150427834559057e-01
9.359822129006564184e-01
9.739644713330634085e-01
9.936489841894846631e-01
9.375090091773806700e-01
1.022071601864134038e+00
1.032430664150681077e+00
9.415027527087441728e-01
