9.146325135616488744e-01,9.240735007255179712e-01,9.939606607607418542e-01,1.072204318616830188e+00,8.962601358629537218e-01,1.055614473076168514e+00,9.409767967312421266e-01,1.122662447471274527e+00,1.892767070532415108e+00,9.143563228531297327e-01
1.099288664931343584e+00,9.469353410786293113e-01,1.022419082789976841e+00,9.216038576138340099e-01,9.013572024513866188e-01,9.944530849423560692e-01,9.384159922359295303e-01,1.062694030220429964e+00,9.703709879146669159e-01,1.048621002444103167e+00
9.693991800751451393e-01,9.474264416413933354e-01,1.007307497300644172e+00,9.510783713712636089e-01,1.079992789254057506e+00,8.775783385215041310e-01,9.771669654803549765e-01,9.462888916383290772e-01,9.845404165439465283e-01,9.659048051058500839e-01
9.416559473782107892e-01,1.184075008676687135e+00,1.012072519924661185e+00,9.829630456406844852e-01,8.579901011908683817e-01,9.490420961071505124e-01,1.053718036073676201e+00,9.362260453631279233e-01,1.003093703956448701e+00,9.653411691840064757e-01
1.038637366512388471e+00,1.031608257523960015e+00,7.710225873928745477e-01,7.941200040351528155e-01,8.608025261379125270e-01,1.051558732990676370e+00,9.695074731037270910e-01,1.181577127250547088e+00,1.155037514824642564e+00,1.146468399622290635e+00
9.073767596320131412e-01,9.608161192165765030e-01,9.740056708665654206e-01,8.750686938040136420e-01,1.056547739555560472e+00,1.085779096059240167e+00,9.625823356970013567e-01,1.053631123919803292e+00,1.133206874199289782e+00,1.065617745638111957e+00
9.890455064291291398e-01,8.709338100911619973e-01,1.026415539769973240e+00,1.479049219001214777e+00,1.041009412623843389e+00,9.884245572470301555e-01,1.046384217352551493e+00,9.539114872615961360e-01,1.149935049498429729e+00,9.779661035112711120e-01
9.640454541288420165e-01,6.817452584457234233e-01,1.058741012515041824e+00,9.944115143244490751e-01,9.547991820475609792e-01,9.902764561037147306e-01,9.791173263285369854e-01,1.338569262629125456e+00,1.079285820639802385e+00,7.088140400910418748e-01
1.398818276857345611e+00,9.545944159159835962e-01,1.346787454377029292e+00,1.014328061165001627e+00,1.032247107806296249e+00,1.074334242413508056e+00,1.011655579529207705e+00,1.011655579529207705e+00,1.011655579529207705e+00,9.215773932051249950e-01
1.032138204069880771e+00,9.550174802541657737e-01,9.921573334650821696e-01,9.572946600447842513e-01,1.071753885971295395e+00,1.011413781661397948e+00,1.049539280015792553e+00,9.316763229748363795e-01,9.559728210264624160e-01,8.355334673857679473e-01
1.001258601185541330e+00,1.025708727731892811e+00,1.019299871773046817e+00,9.071611329482194286e-01,8.687166056554449511e-01,9.790644838966150454e-01,1.148825565340300114e+00,1.148825565340300114e+00,1.075152108133961448e+00,9.579644430738327721e-01
1.108201036916168336e+00,1.015849989462259684e+00,9.661396163534975434e-01,1.067898146555518624e+00,9.914709533268782904e-01,1.067587520323447059e+00,9.658737354137809650e-01,1.112825134675686556e+00,9.155144661882724799e-01,8.164689682202133092e-01
9.337386120043958959e-01,9.817975642913372436e-01,1.029098121531307974e+00,8.655367824775827001e-01,7.450833095417634944e-01,1.138167526743755875e+00,9.287874260594523035e-01,8.966524117572313157e-01,8.082851967523299042e-01,1.045708943881015873e+00
1.035851344691044007e+00,9.819055907460283450e-01,1.074711931050502223e+00,9.466961467031181909e-01,1.022237072161406024e+00,9.145123972878871355e-01,1.055900436128049291e+00,8.855106980578261178e-01,9.683041852156812901e-01,9.827520851068071162e-01
1.183945431826058048e+00,1.011896422546909591e+00,1.020789235827090691e+00,1.087509978361256513e+00,1.046365061734189306e+00,9.769533425073116950e-01,1.274444216562579335e+00,9.973437285827029264e-01,9.953777814939510638e-01,9.900556997338091358e-01
8.852106160775614629e-01,1.147547826438790830e+00,9.659122634875690894e-01,1.067849503627235297e+00,9.248970299076916257e-01,9.158378957019985833e-01,1.039150442103439431e+00,1.154296302508177385e+00,8.210535928866716793e-01,9.768358094386302426e-01
7.936281979320469748e-01,1.096168813921045926e+00,8.995178650812051258e-01,9.414055578040807504e-01,1.068045737481564172e+00,5.530103674893195320e-01,9.209063840805168377e-01,9.610297279118917846e-01,1.477439367185448660e+00,9.642170915094314676e-01
9.743942045373437111e-01,8.905619120766595787e-01,9.720574065571482292e-01,1.044334122851325652e+00,1.116729941380789626e+00,1.250734102328338260e+00,1.085630559476238544e+00,1.027001268053839400e+00,8.768803996865776051e-01,9.421078915366024598e-01
1.202934997096569480e+00,8.128587908540709783e-01,9.085418253353118034e-01,9.670573648107748665e-01,9.858608864415240314e-01,1.001104279328951074e+00,9.985904672322344355e-01,1.006469525269589882e+00,1.001915758264527501e+00,1.053523897033178613e+00
1.179840304573488652e+00,1.194721572703903112e+00,1.213808219630352569e+00,1.091591946923744283e+00,1.032888116155060487e+00,1.054781396892081169e+00,9.350533357080811347e-01,1.044109420846682790e+00,1.000560048494095300e+00,8.155962277902056856e-01
