1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
7.802000000000000046e-01
1.919499999999999984e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
8.000000000000000444e-01
1.000000000000000000e+00
6.418000000000000371e-01
1.000000000000000000e+00
4.719999999999999751e-01
1.000000000000000000e+00
1.000000000000000000e+00
