1.000186289673445117e+02,9.335263436890335242e+01,9.901846985545969915e+01,8.583090156868898646e+01,1.038076796886963535e+02,9.522771638178984688e+01,1.002742397872439710e+02,8.881903476466243319e+01,9.648640452536679391e+01,9.351083157263518331e+01
8.530438804803570463e+01,8.783201493781253077e+01,1.125264440802016424e+02,9.574867202544236022e+01,9.048659311593469567e+01,9.241434383756053705e+01,8.944196051251647361e+01,8.691955105377618906e+01,9.105648656555560194e+01,9.385540851771547466e+01
1.087172317596210149e+02,9.418529900523634524e+01,1.005272119006779405e+02,1.081279382673771892e+02,9.787954191987765284e+01,1.210138930090222118e+02,9.785645421448302272e+01,1.057421051847315709e+02,1.022398990115124633e+02,1.080047737169726787e+02
9.179967963236059347e+01,7.305775114815618565e+01,9.437579633585374950e+01,8.631172225815767263e+01,2.077819348995735993e+02,8.496414340409351951e+01,8.472272293980064717e+01,9.129009947671630698e+01,9.047699803652000128e+01,9.216297965489123101e+01
8.929286532915874375e+01,9.912451398481934461e+01,8.784380054525080084e+01,1.208523491461188399e+02,9.719850807446340468e+01,8.084332896156760739e+01,9.854706652064702155e+01,8.657289235711047581e+01,9.182875213704768669e+01,8.821839910623059211e+01
1.083160310745485475e+02,9.648336204381922698e+01,9.620798532626842814e+01,1.086775621961198226e+02,9.225413146910366891e+01,9.561236549729191836e+01,9.587278697863737875e+01,9.584005761841974902e+01,8.279176483227470840e+01,1.074073106981114876e+02
9.898109922776654912e+01,9.739978169680456688e+01,1.017091314654323781e+02,1.011202814338729041e+02,1.109080059067993886e+02,1.150105346351674029e+02,1.062550587260146671e+02,1.093433887476619333e+02,1.008876952800981002e+02,9.972696270404453855e+01
1.152243860363435743e+02,9.987307754004692129e+01,1.011192315155590080e+02,1.020905084656585160e+02,1.064686919164643371e+02,1.024881049935466848e+02,1.023868617360081288e+02,1.101912216415593804e+02,1.099533388375347585e+02,1.249165092185478443e+02
8.832500788803788794e+01,9.983778185558405482e+01,9.934454313607456299e+01,1.032387726205315062e+02,1.003267263925851722e+02,9.929466748101869200e+01,9.951424755750062445e+01,1.123262223695245439e+02,9.801782314171583721e+01,9.997061705635580608e+01
9.560242024402920435e+01,1.060216382947592990e+02,9.653472232065405478e+01,1.022714865211782467e+02,9.322161176939174254e+01,9.665622871292805485e+01,9.428816299041351101e+01,1.047423476223685128e+02,1.054279358822876134e+02,1.194938692419012938e+02
8.882569719654266294e+01,1.043979478272893431e+02,9.100006288123630327e+01,1.011793214264151430e+02,1.106929249266855777e+02,1.042038019510684705e+02,9.396725001782294839e+01,9.396725001782294839e+01,9.323997654382054634e+01,9.795982767427132387e+01
1.070979891909514379e+02,8.537556983953854228e+01,9.783386085518965558e+01,9.242870284075958409e+01,1.150111282646845297e+02,9.138449137071664552e+01,8.737307667925152543e+01,8.111502133153540228e+01,8.328817687693103267e+01,1.099573609889596923e+02
8.508336066316059032e+01,9.320495597646646502e+01,8.708846790236503921e+01,9.981663079622902046e+01,9.648816726067559557e+01,8.939100882836480366e+01,9.084560222792859463e+01,9.172085089097679145e+01,1.146347238089199294e+02,6.395925520902577688e+01
9.664164040915233045e+01,1.036321497559140425e+02,9.176116030414470970e+01,1.027663816678077211e+02,8.980400290781226147e+01,9.617126449301582625e+01,7.527951647362607446e+01,9.842933909371731716e+01,1.030692821571477253e+02,8.960815179714121825e+01
8.767819690695873192e+01,9.415437604461990873e+01,9.418407079519802494e+01,9.095676829744211034e+01,9.251638261687141096e+01,1.099304686636690036e+02,1.203538093312187414e+02,9.621819268431418948e+01,9.964377648300073531e+01,9.953242306223506830e+01
8.553435163626733129e+01,8.103593653870315450e+01,1.044160053016288998e+02,9.689419562037959111e+01,1.058834558099227650e+02,1.022994766056115736e+02,8.403849590028521277e+01,8.376244621760584153e+01,9.603800775815412294e+01,1.027429366868501148e+02
1.057150797103726205e+02,8.860677161163529547e+01,6.573485955260592561e+01,8.533370903025590337e+01,8.152530913987973804e+01,1.512332538327329132e+02,9.859141608881020602e+01,9.516676513407784910e+01,7.408388199968896970e+01,9.330186869807849348e+01
8.819029321729075832e+01,1.056352282565453464e+02,1.048393355950600068e+02,8.336169720546369888e+01,9.922246428812880481e+01,9.875719979905734647e+01,1.073974137999494900e+02,1.009632196485416955e+02,9.951788494885917657e+01,1.034660774592545920e+02
8.623232679691652436e+01,1.134767432686387565e+02,1.102092284472988837e+02,1.170073623550312050e+02,9.900512180554315478e+01,8.925121871030729892e+01,9.654473862204967816e+01,9.800459305133071553e+01,1.045249700426661832e+02,1.034705060191913617e+02
6.761631442510554280e+01,8.693277067934619140e+01,7.174832238064927026e+01,9.881008118267915563e+01,9.885540123736923590e+01,8.956781004483741526e+01,8.790717836377334038e+01,9.587444528407554856e+01,1.124259358906429327e+02,9.591971088323076344e+01
